district,mandal,village,lat,long,date,value
KHAMMAM,Sathupalle,Cherukupalli,80.78,17.26,01/02/23,3.81
KHAMMAM,Sathupalle,Prakashnagar,80.89,17.19,01/02/23,39.5
KHAMMAM,Singareni,Madharam,80.23,17.54,01/02/23,4.65
KHAMMAM,Thallada,Anjanapuram,80.46,17.21,01/02/23,2.85
KHAMMAM,Thallada,Laxmipuram,80.48,17.17,01/02/23,2.87
KHAMMAM,Thirumalayapalem,Kakaravai,79.84,17.31,01/02/23,1.63
KHAMMAM,Thirumalayapalem,Tippareddigudem,79.98,17.37,01/02/23,4.95
KHAMMAM,Thirumalayapalem,Bachode,79.9,17.3,01/02/23,4.17
KHAMMAM,Thirumalayapalem,Tirumalayapalem,80.05,17.32,01/02/23,3.95
KHAMMAM,Vemsoor,Vemsur,80.81,17.14,01/02/23,3.8
KHAMMAM,Vemsoor,Kallurigudem,80.75,17.11,01/02/23,9.95
KHAMMAM,Vemsoor,Kandukuru,80.84,17.07,01/02/23,4.38
KHAMMAM,Wyra,Siripuram,80.48,16.86,01/02/23,2.43
KHAMMAM,Yerrupalem,Banigandlapadu,80.48,16.86,01/02/23,20.42
KHAMMAM,Yerrupalem,Bheemavaram,80.51,16.94,01/02/23,2.89
KUMURAM BHEEM,Asifabad,Asifabad,79.29,19.36,01/02/23,12.4
